year,se,department,cases,casos acumulados,población,incidencia_x_100milHab,casos_estandarizados,estacion_met,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4
2015,42,Cochabamba,1,266,1905811,0.05,0.05,,.02857143,18.485714,4.7428571,0.467,28.98
2015,43,Cochabamba,2,268,1905811,0.10,0.10,,.14285714,19.128571,5.6142857,0.482,28.98
2015,44,Cochabamba,10,278,1905811,0.52,0.52,,0,18.071429,6.2142857,0.504,29.54
2015,45,Cochabamba,10,288,1905811,0.52,0.52,,.44285714,17.1,5.5428571,0.504,29.54
2015,46,Cochabamba,18,306,1905811,0.94,0.94,,.08571429,17.028571,5.9714286,0.507,29.54
2015,47,Cochabamba,16,322,1905811,0.84,0.84,,1.2857143,15.285714,5.1857143,0.511,29.54
2015,48,Cochabamba,2,324,1905811,0.10,0.10,,.57142857,16.314286,3.9142857,0.511,29.54
2015,49,Cochabamba,1,325,1905811,0.05,0.05,,0,19.142857,5.8,0.528,29.03
2015,50,Cochabamba,11,336,1905811,0.58,0.58,,1.1714286,17.085714,6.5714286,0.549,29.03
2015,51,Cochabamba,6,342,1905811,0.31,0.31,,.65714286,18.6,6.6,0.566,29.03
2015,52,Cochabamba,9,351,1905811,0.47,0.47,,.26,18.96,6.48,0.566,29.03
2015,1,La Paz,8,8,2853147,0.28,0.28,,5.7142857,24.042857,13.864286,0.434,27.07
2015,2,La Paz,11,19,2853147,0.39,0.39,,7.2428571,22.557143,14.085714,0.461,27.07
2015,3,La Paz,12,31,2853147,0.42,0.42,,5.9142857,22.771429,14.371429,0.461,27.07
2015,4,La Paz,14,45,2853147,0.49,0.49,,3.6642857,23.95,14.75,0.491,27.07
2015,5,La Paz,15,60,2853147,0.53,0.53,,5.2928572,24.75,14.642857,0.506,27.48
2015,6,La Paz,3,63,2853147,0.11,0.11,,6.5714286,23.892857,14.792857,0.506,27.48
2015,7,La Paz,7,70,2853147,0.25,0.25,,3.4642857,23.828571,14.171428,0.512,27.48
2015,8,La Paz,21,91,2853147,0.74,0.74,,3.5285714,24.478572,14.378571,0.512,27.48
2015,9,La Paz,9,100,2853147,0.32,0.32,,3.4357143,24.021428,15.1,0.529,27.68
2015,10,La Paz,16,116,2853147,0.56,0.56,,.03571428,26.414286,15.228571,0.529,27.68
2015,11,La Paz,13,129,2853147,0.46,0.46,,.99285716,24.321429,15.1,0.564,27.68
2015,12,La Paz,15,144,2853147,0.53,0.53,,2.1357143,23.714286,13.471428,0.568,27.68
2015,13,La Paz,5,149,2853147,0.18,0.18,,.35952381,25.145238,13.55,0.568,27.68
2015,14,La Paz,13,162,2853147,0.46,0.46,,6.9785712,23.664286,13.657143,0.572,28.63
2015,15,La Paz,27,189,2853147,0.95,0.95,,1.2714286,23.8,13.642857,0.563,28.63
2015,16,La Paz,32,221,2853147,1.12,1.12,,.89999999,24.642857,13.95,0.563,28.63
2015,17,La Paz,10,231,2853147,0.35,0.35,,1.1357143,24.335715,13.3,0.545,28.63
2015,18,La Paz,23,254,2853147,0.81,0.81,,3.9428572,23.092858,10.9,0.522,28.71
2015,19,La Paz,16,270,2853147,0.56,0.56,,2.6714285,21.65,11.264286,0.49,28.71
2015,20,La Paz,3,273,2853147,0.11,0.11,,1.2785715,23.685714,12.642857,0.49,28.71
2015,21,La Paz,23,296,2853147,0.81,0.81,,.23571428,22.221429,12.242857,0.449,28.71
2015,22,La Paz,3,299,2853147,0.11,0.11,,1.5428571,23.407143,8.4214285,0.432,28.71
2015,23,La Paz,9,308,2853147,0.32,0.32,,0,24.478572,13.228571,0.432,28.73
2015,24,La Paz,3,311,2853147,0.11,0.11,,.25,22.292857,9.6000001,0.42,28.73
2015,25,La Paz,8,319,2853147,0.28,0.28,,0,24.585715,10.507143,0.407,28.73
2015,26,La Paz,3,322,2853147,0.11,0.11,,.8,23.05,11.228571,0.407,28.73
2015,27,La Paz,4,326,2853147,0.14,0.14,,.2,20.342857,10.9,0.398,28.56
2015,28,La Paz,2,328,2853147,0.07,0.07,,.10714285,23.128571,11.328571,0.383,28.56
2015,29,La Paz,11,339,2853147,0.39,0.39,,0,24.142857,9.8999998,0.383,28.56
2015,30,La Paz,12,351,2853147,0.42,0.42,,0,25.916666,7.8583335,0.374,28.56
2015,31,La Paz,2,353,2853147,0.07,0.07,,0,26.421428,9.6142855,0.367,28.55
2015,32,La Paz,4,357,2853147,0.14,0.14,,1.9571429,23.5,11.507143,0.367,28.55
2015,33,La Paz,2,359,2853147,0.07,0.07,,0,25.914286,10.335714,0.362,28.55
2015,34,La Paz,2,361,2853147,0.07,0.07,,1.95,26.35,10.504762,0.354,28.55
2015,35,La Paz,1,362,2853147,0.04,0.04,,.94999999,25.714286,11.785714,0.352,28.55
2015,36,La Paz,7,369,2853147,0.25,0.25,,0,26.578571,9.0642855,0.352,28.55
2015,37,La Paz,7,376,2853147,0.25,0.25,,.36428572,27.771428,10.907143,0.355,28.55
2015,38,La Paz,10,386,2853147,0.35,0.35,,.62857145,28.478572,13.807143,0.356,28.55
2015,39,La Paz,5,391,2853147,0.18,0.18,,.82857141,26.257143,12.285714,0.356,28.55
2015,40,La Paz,5,396,2853147,0.18,0.18,,.72142857,25.942857,11.821428,0.355,28.98
2015,41,La Paz,5,401,2853147,0.18,0.18,,.23571428,26.073809,12.147619,0.363,28.98
2015,42,La Paz,7,408,2853147,0.25,0.25,,.01428571,28.57619,14.231429,0.363,28.98
2015,43,La Paz,7,415,2853147,0.25,0.25,,.07142857,27.564286,13.857143,0.373,28.98
2015,44,La Paz,8,423,2853147,0.28,0.28,,0,27.135714,14.157143,0.387,29.54
2015,45,La Paz,3,426,2853147,0.11,0.11,,.6047619,26.642857,14.246429,0.387,29.54
2015,46,La Paz,6,432,2853147,0.21,0.21,,.04285714,26.678571,14.15,0.392,29.54
2015,47,La Paz,5,437,2853147,0.18,0.18,,.64285715,24.214285,14.092857,0.383,29.54
2015,48,La Paz,5,442,2853147,0.18,0.18,,2.3214286,24.735715,13.342857,0.383,29.54
2015,49,La Paz,14,456,2853147,0.49,0.49,,.35714285,27.033928,14.135715,0.394,29.03
2015,50,La Paz,6,462,2853147,0.21,0.21,,4.702381,25.05,15.075714,0.406,29.03
2015,51,La Paz,2,464,2853147,0.07,0.07,,.90714288,26.05,14.621429,0.416,29.03
2015,52,La Paz,3,467,2853147,0.11,0.11,,.72285715,26.23,14.561428,0.416,29.03
2015,1,Oruro,0,0,518639,0.000,0.000,,6.2142857,16.257143,5.8857143,0.322,27.07
2015,2,Oruro,0,0,518639,0.000,0.000,,6.1571429,14.171429,5.6428571,0.337,27.07
2015,3,Oruro,0,0,518639,0.000,0.000,,4.3857143,15.271429,6.3,0.337,27.07
2015,4,Oruro,0,0,518639,0.000,0.000,,.9,17.171429,7.1571429,0.357,27.07
2015,5,Oruro,0,0,518639,0.000,0.000,,.72857143,17.757143,6.5,0.383,27.48
2015,6,Oruro,0,0,518639,0.000,0.000,,3.7714286,16.528571,7.1,0.383,27.48
2015,7,Oruro,0,0,518639,0.000,0.000,,.71428571,18.014286,5.8571429,0.4,27.48
2015,8,Oruro,0,0,518639,0.000,0.000,,.07142857,17.714286,6.4714286,0.405,27.48
2015,9,Oruro,0,0,518639,0.000,0.000,,1.5428571,17.885714,7.5142857,0.423,27.68
2015,10,Oruro,0,0,518639,0.000,0.000,,.07142857,19.614286,7,0.423,27.68
2015,11,Oruro,0,0,518639,0.000,0.000,,.42857143,17.271429,6.9285714,0.443,27.68
2015,12,Oruro,0,0,518639,0.000,0.000,,.32857143,16.442857,5.0571429,0.438,27.68
2015,13,Oruro,0,0,518639,0.000,0.000,,.18571429,18.257143,5.0142857,0.438,27.68
2015,14,Oruro,0,0,518639,0.000,0.000,,1.2285714,15.971429,5.6571429,0.429,28.63
2015,15,Oruro,0,0,518639,0.000,0.000,,.05714286,15.957143,4.5571429,0.411,28.63
2015,16,Oruro,0,0,518639,0.000,0.000,,.68571429,17.271429,5.5,0.411,28.63
2015,17,Oruro,0,0,518639,0.000,0.000,,.2,16.757143,4.0714286,0.388,28.63
2015,18,Oruro,0,0,518639,0.000,0.000,,.32857143,16.414286,.14285714,0.365,28.71
2015,19,Oruro,0,0,518639,0.000,0.000,,0,15.242857,.87142857,0.341,28.71
2015,20,Oruro,0,0,518639,0.000,0.000,,0,15.6,2.8285714,0.341,28.71
2015,21,Oruro,0,0,518639,0.000,0.000,,.47142857,15.128571,2.8285714,0.308,28.71
2015,22,Oruro,0,0,518639,0.000,0.000,,0,14.842857,-4.5,0.289,28.71
2015,23,Oruro,0,0,518639,0.000,0.000,,0,16.142857,4.3142857,0.289,28.73
2015,24,Oruro,0,0,518639,0.000,0.000,,0,16.542857,1.8857143,0.272,28.73
2015,25,Oruro,0,0,518639,0.000,0.000,,0,16.814286,2.7857143,0.262,28.73
2015,26,Oruro,0,0,518639,0.000,0.000,,.97142857,14.714286,2.2714286,0.262,28.73
2015,27,Oruro,0,0,518639,0.000,0.000,,0,13.242857,4.4428571,0.255,28.56
2015,28,Oruro,0,0,518639,0.000,0.000,,0,15.428571,3.5714286,0.245,28.56
2015,29,Oruro,0,0,518639,0.000,0.000,,0,17.271429,3.0142857,0.245,28.56
2015,30,Oruro,0,0,518639,0.000,0.000,,0,17.283333,-2.65,0.241,28.56
2015,31,Oruro,0,0,518639,0.000,0.000,,0,17.414286,-1.7,0.237,28.55
2015,32,Oruro,0,0,518639,0.000,0.000,,3.9142857,12.3,1.5714286,0.237,28.55
2015,33,Oruro,0,0,518639,0.000,0.000,,0,16.014286,1.4,0.237,28.55
2015,34,Oruro,0,0,518639,0.000,0.000,,0,17.2,.64285714,0.233,28.55
2015,35,Oruro,0,0,518639,0.000,0.000,,.28571429,16.428571,2.3142857,0.237,28.55
2015,36,Oruro,0,0,518639,0.000,0.000,,0,17.785714,-3,0.237,28.55
2015,37,Oruro,0,0,518639,0.000,0.000,,.72857143,19,1.6,0.244,28.55
2015,38,Oruro,0,0,518639,0.000,0.000,,1.2571429,18.857143,4.6,0.249,28.55
2015,39,Oruro,0,0,518639,0.000,0.000,,.02857143,18.528571,1.7,0.249,28.55
2015,40,Oruro,0,0,518639,0.000,0.000,,.72857143,16.471429,1.6142857,0.251,28.98
2015,41,Oruro,0,0,518639,0.000,0.000,,.47142857,18.114286,4.0285714,0.256,28.98
2015,42,Oruro,0,0,518639,0.000,0.000,,.02857143,18.485714,4.7428571,0.256,28.98
2015,43,Oruro,0,0,518639,0.000,0.000,,.14285714,19.128571,5.6142857,0.262,28.98
2015,44,Oruro,0,0,518639,0.000,0.000,,0,18.071429,6.2142857,0.275,29.54
2015,45,Oruro,0,0,518639,0.000,0.000,,.44285714,17.1,5.5428571,0.275,29.54
2015,46,Oruro,0,0,518639,0.000,0.000,,.08571429,17.028571,5.9714286,0.286,29.54
2015,47,Oruro,0,0,518639,0.000,0.000,,1.2857143,15.285714,5.1857143,0.28,29.54
2015,48,Oruro,0,0,518639,0.000,0.000,,.57142857,16.314286,3.9142857,0.28,29.54
2015,49,Oruro,0,0,518639,0.000,0.000,,0,19.142857,5.8,0.293,29.03
2015,50,Oruro,0,0,518639,0.000,0.000,,1.1714286,17.085714,6.5714286,0.299,29.03
2015,51,Oruro,0,0,518639,0.000,0.000,,.65714286,18.6,6.6,0.305,29.03
2015,52,Oruro,0,0,518639,0.000,0.000,,.26,18.96,6.48,0.305,29.03
2015,1,Pando,0,0,128730,0.00,0.00,,1.1142857,32.057143,22.457143,0.759,27.07
2015,2,Pando,3,3,128730,2.33,2.33,,7.5,30.2,22.057143,0.773,27.07
2015,3,Pando,0,3,128730,0.00,0.00,,10.557143,30.428571,22.4,0.773,27.07
2015,4,Pando,1,4,128730,0.78,0.78,,13.885714,29.885714,22.471429,0.785,27.07
2015,5,Pando,2,6,128730,1.55,1.55,,1.0714286,32.585714,22.814286,0.796,27.48
2015,6,Pando,0,6,128730,0.00,0.00,,15.142857,30.7,22.771429,0.796,27.48
2015,7,Pando,0,6,128730,0.00,0.00,,18.057143,29.228571,22.457143,0.756,27.48
2015,8,Pando,0,6,128730,0.00,0.00,,4.6857143,30.242857,22.842857,0.768,27.48
2015,9,Pando,4,10,128730,3.11,3.11,,3.5142857,31.528571,22.6,0.784,27.68
2015,10,Pando,0,10,128730,0.00,0.00,,7.8714286,31.542857,23.142857,0.784,27.68
2015,11,Pando,0,10,128730,0.00,0.00,,10.214286,32.042857,22.857143,0.758,27.68
2015,12,Pando,0,10,128730,0.00,0.00,,6.1142857,30.271429,22.185714,0.769,27.68
2015,13,Pando,3,13,128730,2.33,2.33,,7,31.971429,22.442857,0.769,27.68
2015,14,Pando,0,13,128730,0.00,0.00,,6.8714286,30.428571,22.171429,0.777,28.63
2015,15,Pando,2,15,128730,1.55,1.55,,9.6428571,31.085714,23.1,0.774,28.63
2015,16,Pando,3,18,128730,2.33,2.33,,3.5428571,31.614286,23.042857,0.774,28.63
2015,17,Pando,3,21,128730,2.33,2.33,,5.9285714,30.542857,22.828571,0.793,28.63
2015,18,Pando,0,21,128730,0.00,0.00,,4.2428571,29.757143,22.771429,0.815,28.71
2015,19,Pando,1,22,128730,0.78,0.78,,16.871429,28.042857,21.5,0.834,28.71
2015,20,Pando,2,24,128730,1.55,1.55,,1.6142857,31.028571,21.771429,0.834,28.71
2015,21,Pando,1,25,128730,0.78,0.78,,2.1428571,30.471429,22.157143,0.836,28.71
2015,22,Pando,0,25,128730,0.00,0.00,,2.1142857,31.671429,22.157143,0.857,28.71
2015,23,Pando,1,26,128730,0.78,0.78,,3.4428571,32.357143,22.071429,0.857,28.73
2015,24,Pando,1,27,128730,0.78,0.78,,.25714286,29.76,18.828571,0.856,28.73
2015,25,Pando,3,30,128730,2.33,2.33,,.11428571,32.45,19.385714,0.841,28.73
2015,26,Pando,0,30,128730,0.00,0.00,,.57142857,27.1,20.885714,0.841,28.73
2015,27,Pando,1,31,128730,0.78,0.78,,1.2571429,29.471429,18.785714,0.816,28.56
2015,28,Pando,1,32,128730,0.78,0.78,,.04285714,31.914286,21.114286,0.795,28.56
2015,29,Pando,3,35,128730,2.33,2.33,,0,34.333333,18.185714,0.795,28.56
2015,30,Pando,0,35,128730,0.00,0.00,,0,34.871429,20.083333,0.763,28.56
2015,31,Pando,0,35,128730,0.00,0.00,,0,33.614286,21.628571,0.699,28.55
2015,32,Pando,1,36,128730,0.78,0.78,,.21428571,33.885714,22.242857,0.699,28.55
2015,33,Pando,0,36,128730,0.00,0.00,,.01428571,35.714286,21.085714,0.626,28.55
2015,34,Pando,1,37,128730,0.78,0.78,,5.1,34.6,22.142857,0.59,28.55
2015,35,Pando,0,37,128730,0.00,0.00,,1.3,34.742857,22.185714,0.582,28.55
2015,36,Pando,0,37,128730,0.00,0.00,,.02857143,35.2,23.771429,0.582,28.55
2015,37,Pando,0,37,128730,0.00,0.00,,.45714286,36.342857,21.285714,0.605,28.55
2015,38,Pando,0,37,128730,0.00,0.00,,.07142857,34.728571,23.242857,0.677,28.55
2015,39,Pando,2,39,128730,1.55,1.55,,3.9571429,35.4,23.371429,0.677,28.55
2015,40,Pando,1,40,128730,0.78,0.78,,.98571429,31.8,23.114286,0.716,28.98
2015,41,Pando,2,42,128730,1.55,1.55,,.07142857,36.6,21.114286,0.745,28.98
2015,42,Pando,6,48,128730,4.66,4.66,,.22857143,35.214286,24.171429,0.745,28.98
2015,43,Pando,4,52,128730,3.11,3.11,,6.0142857,30.485714,23.328571,0.76,28.98
2015,44,Pando,1,53,128730,0.78,0.78,,11.171429,34.214286,22.685714,0.772,29.54
2015,45,Pando,6,59,128730,4.66,4.66,,1.2857143,34.185714,23.285714,0.772,29.54
2015,46,Pando,8,67,128730,6.22,6.21,,1.5428571,34.714286,23.871429,0.766,29.54
2015,47,Pando,18,85,128730,13.99,13.98,,.38571429,32.285714,23.9,0.744,29.54
2015,48,Pando,23,108,128730,17.88,17.87,,1.3571429,32.542857,23.2,0.744,29.54
2015,49,Pando,138,246,128730,107.29,107.20,,7.2142857,34.114286,23.142857,0.731,29.03
2015,50,Pando,113,359,128730,87.95,87.78,,6.7142857,32.228571,23.342857,0.728,29.03
2015,51,Pando,65,424,128730,50.63,50.49,,1.9571429,33.06,23.285714,0.718,29.03
2015,52,Pando,62,486,128730,48.32,48.16,,5.525,29.1,22.84,0.718,29.03
2015,1,Potosi,0,0,863776,0.00,0.00,,6.2142857,16.257143,5.8857143,0.401,27.07
2015,2,Potosi,0,0,863776,0.00,0.00,,6.1571429,14.171429,5.6428571,0.415,27.07
2015,3,Potosi,0,0,863776,0.00,0.00,,4.3857143,15.271429,6.3,0.415,27.07
2015,4,Potosi,0,0,863776,0.00,0.00,,.9,17.171429,7.1571429,0.433,27.07
2015,5,Potosi,0,0,863776,0.00,0.00,,.72857143,17.757143,6.5,0.459,27.48
2015,6,Potosi,0,0,863776,0.00,0.00,,3.7714286,16.528571,7.1,0.459,27.48
2015,7,Potosi,0,0,863776,0.00,0.00,,.71428571,18.014286,5.8571429,0.485,27.48
2015,8,Potosi,0,0,863776,0.00,0.00,,.07142857,17.714286,6.4714286,0.481,27.48
2015,9,Potosi,0,0,863776,0.00,0.00,,1.5428571,17.885714,7.5142857,0.484,27.68
2015,10,Potosi,0,0,863776,0.00,0.00,,.07142857,19.614286,7,0.484,27.68
2015,11,Potosi,0,0,863776,0.00,0.00,,.42857143,17.271429,6.9285714,0.489,27.68
2015,12,Potosi,0,0,863776,0.00,0.00,,.32857143,16.442857,5.0571429,0.487,27.68
2015,13,Potosi,0,0,863776,0.00,0.00,,.18571429,18.257143,5.0142857,0.487,27.68
2015,14,Potosi,0,0,863776,0.00,0.00,,1.2285714,15.971429,5.6571429,0.481,28.63
2015,15,Potosi,0,0,863776,0.00,0.00,,.05714286,15.957143,4.5571429,0.468,28.63
2015,16,Potosi,0,0,863776,0.00,0.00,,.68571429,17.271429,5.5,0.468,28.63
2015,17,Potosi,0,0,863776,0.00,0.00,,.2,16.757143,4.0714286,0.446,28.63
2015,18,Potosi,0,0,863776,0.00,0.00,,.32857143,16.414286,.14285714,0.423,28.71
2015,19,Potosi,0,0,863776,0.00,0.00,,0,15.242857,.87142857,0.396,28.71
2015,20,Potosi,0,0,863776,0.00,0.00,,0,15.6,2.8285714,0.396,28.71
2015,21,Potosi,0,0,863776,0.00,0.00,,.47142857,15.128571,2.8285714,0.362,28.71
2015,22,Potosi,0,0,863776,0.00,0.00,,0,14.842857,-4.5,0.345,28.71
2015,23,Potosi,0,0,863776,0.00,0.00,,0,16.142857,4.3142857,0.345,28.73
2015,24,Potosi,0,0,863776,0.00,0.00,,0,16.542857,1.8857143,0.328,28.73
2015,25,Potosi,0,0,863776,0.00,0.00,,0,16.814286,2.7857143,0.315,28.73
2015,26,Potosi,0,0,863776,0.00,0.00,,.97142857,14.714286,2.2714286,0.315,28.73
2015,27,Potosi,1,1,863776,0.12,0.12,,0,13.242857,4.4428571,0.307,28.56
2015,28,Potosi,0,1,863776,0.00,0.00,,0,15.428571,3.5714286,0.293,28.56
2015,29,Potosi,0,1,863776,0.00,0.00,,0,17.271429,3.0142857,0.293,28.56
2015,30,Potosi,0,1,863776,0.00,0.00,,0,17.283333,-2.65,0.287,28.56
2015,31,Potosi,0,1,863776,0.00,0.00,,0,17.414286,-1.7,0.279,28.55
2015,32,Potosi,0,1,863776,0.00,0.00,,3.9142857,12.3,1.5714286,0.279,28.55
2015,33,Potosi,0,1,863776,0.00,0.00,,0,16.014286,1.4,0.274,28.55
2015,34,Potosi,0,1,863776,0.00,0.00,,0,17.2,.64285714,0.263,28.55
2015,35,Potosi,0,1,863776,0.00,0.00,,.28571429,16.428571,2.3142857,0.259,28.55
2015,36,Potosi,1,2,863776,0.12,0.12,,0,17.785714,-3,0.259,28.55
2015,37,Potosi,0,2,863776,0.00,0.00,,.72857143,19,1.6,0.261,28.55
2015,38,Potosi,0,2,863776,0.00,0.00,,1.2571429,18.857143,4.6,0.263,28.55
2015,39,Potosi,0,2,863776,0.00,0.00,,.02857143,18.528571,1.7,0.263,28.55
2015,40,Potosi,0,2,863776,0.00,0.00,,.72857143,16.471429,1.6142857,0.267,28.98
2015,41,Potosi,0,2,863776,0.00,0.00,,.47142857,18.114286,4.0285714,0.274,28.98
2015,42,Potosi,0,2,863776,0.00,0.00,,.02857143,18.485714,4.7428571,0.274,28.98
2015,43,Potosi,0,2,863776,0.00,0.00,,.14285714,19.128571,5.6142857,0.283,28.98
2015,44,Potosi,0,2,863776,0.00,0.00,,0,18.071429,6.2142857,0.302,29.54
2015,45,Potosi,0,2,863776,0.00,0.00,,.44285714,17.1,5.5428571,0.302,29.54
2015,46,Potosi,0,2,863776,0.00,0.00,,.08571429,17.028571,5.9714286,0.311,29.54
2015,47,Potosi,0,2,863776,0.00,0.00,,1.2857143,15.285714,5.1857143,0.315,29.54
2015,48,Potosi,0,2,863776,0.00,0.00,,.57142857,16.314286,3.9142857,0.315,29.54
2015,49,Potosi,0,2,863776,0.00,0.00,,0,19.142857,5.8,0.334,29.03
2015,50,Potosi,0,2,863776,0.00,0.00,,1.1714286,17.085714,6.5714286,0.353,29.03
2015,51,Potosi,0,2,863776,0.00,0.00,,.65714286,18.6,6.6,0.381,29.03
2015,52,Potosi,0,2,863776,0.00,0.00,,.26,18.96,6.48,0.381,29.03
2015,1,Santa Cruz,34,34,2977758,1.14,1.14,,4.9571429,31.228571,20.4,0.729,27.07
2015,2,Santa Cruz,41,75,2977758,1.38,1.38,,2.3,30.214286,20.2,0.748,27.07
2015,3,Santa Cruz,47,122,2977758,1.58,1.58,,6.4714286,30.471429,20.371429,0.748,27.07
2015,4,Santa Cruz,67,189,2977758,2.25,2.25,,15.571429,28.714286,20.457143,0.788,27.07
2015,5,Santa Cruz,121,310,2977758,4.06,4.06,,1.0571429,30.571429,21.071429,0.79,27.48
2015,6,Santa Cruz,155,465,2977758,5.21,5.21,,3.6142857,30.071429,20.785714,0.79,27.48
2015,7,Santa Cruz,167,632,2977758,5.61,5.61,,16.4,26.828571,20.257143,0.783,27.48
2015,8,Santa Cruz,283,915,2977758,9.51,9.50,,2.1,30.528571,20.314286,0.784,27.48
2015,9,Santa Cruz,311,1226,2977758,10.45,10.44,,7.9714286,29.571429,20.157143,0.782,27.68
2015,10,Santa Cruz,427,1653,2977758,14.35,14.34,,1.2714286,31.128571,20.4,0.782,27.68
2015,11,Santa Cruz,633,2286,2977758,21.27,21.26,,8.3428571,30.357143,20.728571,0.786,27.68
2015,12,Santa Cruz,1022,3308,2977758,34.35,34.32,,8.6166667,27.942857,18.557143,0.776,27.68
2015,13,Santa Cruz,1038,4346,2977758,34.90,34.86,,7.2571429,30.25,19.583333,0.776,27.68
2015,14,Santa Cruz,1506,5852,2977758,50.65,50.57,,4.3142857,29.285714,19.1,0.769,28.63
2015,15,Santa Cruz,1548,7400,2977758,52.09,51.99,,.92857143,30.7,20.185714,0.737,28.63
2015,16,Santa Cruz,1707,9107,2977758,57.47,57.33,,6.0857143,28.371429,19.585714,0.737,28.63
2015,17,Santa Cruz,1756,10863,2977758,59.15,58.97,,4.1428571,29.357143,19.671429,0.727,28.63
2015,18,Santa Cruz,1513,12376,2977758,51.00,50.81,,20.785714,24.171429,16.257143,0.724,28.71
2015,19,Santa Cruz,1284,13660,2977758,43.30,43.12,,17.471429,25.5,17.914286,0.716,28.71
2015,20,Santa Cruz,1267,14927,2977758,42.74,42.55,,2.8142857,28.814286,18.957143,0.716,28.71
2015,21,Santa Cruz,741,15668,2977758,25.01,24.88,,.05714286,25.771429,18.828571,0.708,28.71
2015,22,Santa Cruz,538,16206,2977758,18.16,18.07,,.81428571,27.4,17.514286,0.711,28.71
2015,23,Santa Cruz,606,16812,2977758,20.46,20.35,,.78571429,28.814286,18.757143,0.711,28.73
2015,24,Santa Cruz,411,17223,2977758,13.88,13.80,,1.0142857,23.528571,13.628571,0.711,28.73
2015,25,Santa Cruz,227,17450,2977758,7.67,7.62,,0,27.914286,15.057143,0.707,28.73
2015,26,Santa Cruz,165,17615,2977758,5.57,5.54,,8.6714286,25.585714,17.385714,0.707,28.73
2015,27,Santa Cruz,90,17705,2977758,3.04,3.02,,.74285714,23.5,14.585714,0.681,28.56
2015,28,Santa Cruz,54,17759,2977758,1.82,1.81,,1.0714286,24.071429,14.971429,0.642,28.56
2015,29,Santa Cruz,54,17813,2977758,1.82,1.81,,0,25.371429,13.8,0.642,28.56
2015,30,Santa Cruz,52,17865,2977758,1.76,1.75,,0,30.685714,16.257143,0.612,28.56
2015,31,Santa Cruz,42,17907,2977758,1.42,1.41,,0,31.285714,19.671429,0.572,28.55
2015,32,Santa Cruz,32,17939,2977758,1.08,1.07,,0,30.757143,18.114286,0.572,28.55
2015,33,Santa Cruz,30,17969,2977758,1.01,1.01,,0,30.414286,15.885714,0.528,28.55
2015,34,Santa Cruz,26,17995,2977758,0.88,0.87,,0,31.114286,16.871429,0.504,28.55
2015,35,Santa Cruz,30,18025,2977758,1.01,1.01,,0,32.4,19,0.508,28.55
2015,36,Santa Cruz,22,18047,2977758,0.74,0.74,,2.2285714,29.357143,19.185714,0.508,28.55
2015,37,Santa Cruz,33,18080,2977758,1.11,1.11,,0,33.514286,18.414286,0.525,28.55
2015,38,Santa Cruz,12,18092,2977758,0.41,0.40,,1.2857143,35.328571,21.528571,0.544,28.55
2015,39,Santa Cruz,28,18120,2977758,0.95,0.94,,.88571429,29.414286,19.728571,0.544,28.55
2015,40,Santa Cruz,36,18156,2977758,1.22,1.21,,.15714286,30.357143,18.828571,0.561,28.98
2015,41,Santa Cruz,37,18193,2977758,1.25,1.24,,0,30.485714,19.142857,0.581,28.98
2015,42,Santa Cruz,26,18219,2977758,0.88,0.87,,0,34.714286,22.157143,0.581,28.98
2015,43,Santa Cruz,39,18258,2977758,1.32,1.31,,.3,30.842857,20.985714,0.612,28.98
2015,44,Santa Cruz,30,18288,2977758,1.01,1.01,,9.0142857,26.971429,19.214286,0.641,29.54
2015,45,Santa Cruz,50,18338,2977758,1.69,1.68,,.92857143,33.7,21.785714,0.641,29.54
2015,46,Santa Cruz,52,18390,2977758,1.76,1.75,,.15714286,33.166667,21.442857,0.649,29.54
2015,47,Santa Cruz,80,18470,2977758,2.70,2.69,,.97142857,35.1,22.357143,0.65,29.54
2015,48,Santa Cruz,70,18540,2977758,2.37,2.35,,12.028571,30.714286,19.885714,0.65,29.54
2015,49,Santa Cruz,80,18620,2977758,2.70,2.69,,1.9428571,30.128571,20.828571,0.66,29.03
2015,50,Santa Cruz,92,18712,2977758,3.11,3.09,,.47142857,31.942857,21.957143,0.694,29.03
2015,51,Santa Cruz,110,18822,2977758,3.72,3.69,,1.9285714,31.285714,21.114286,0.707,29.03
2015,52,Santa Cruz,184,19006,2977758,6.22,6.18,,4.7714286,30.842857,21.242857,0.707,29.03
2015,1,Tarija,1,1,533840,0.19,0.19,,5.675,20.9375,20.9375,0.677,27.07
2015,2,Tarija,9,10,533840,1.69,1.69,,3.5,20.057143,20.057143,0.684,27.07
2015,3,Tarija,7,17,533840,1.31,1.31,,.37142857,21.642857,21.642857,0.684,27.07
2015,4,Tarija,11,28,533840,2.06,2.06,,2.0285714,18.671429,18.671429,0.698,27.07
2015,5,Tarija,10,38,533840,1.87,1.87,,1.1857143,22.514286,22.514286,0.718,27.48
2015,6,Tarija,20,58,533840,3.75,3.75,,.17142857,21.785714,21.785714,0.718,27.48
2015,7,Tarija,11,69,533840,2.06,2.06,,2.8285714,20.714286,20.714286,0.728,27.48
2015,8,Tarija,32,101,533840,6.00,5.99,,8.2,16.871429,16.871429,0.721,27.48
2015,9,Tarija,28,129,533840,5.25,5.25,,9.4428571,17.114286,17.114286,0.72,27.68
