year,se,cases,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4,cases_avg_2w
2016.0,37.0,2.0,5.9,34.885714,21.128571,0.605,26.34,2.0
2016.0,38.0,1.0,9.8857143,32.928571,21.714286,0.677,26.34,1.5
2016.0,39.0,7.0,0.0,34.214286,22.457143,0.716,26.07,4.0
2016.0,40.0,13.0,7.7428571,32.028571,22.285714,0.716,26.07,10.0
2016.0,41.0,7.0,5.5285714,32.314286,22.514286,0.745,26.07,10.0
2016.0,42.0,24.0,3.0714286,34.6,23.071429,0.76,26.07,15.5
2016.0,43.0,25.0,11.157143,31.071429,21.9,0.772,26.07,24.5
2016.0,44.0,20.0,9.7142857,31.7,21.285714,0.772,26.18,22.5
2016.0,45.0,49.0,6.5714286,33.428571,23.3,0.766,26.18,34.5
2016.0,46.0,60.0,3.5,31.028571,22.228571,0.744,26.18,54.5
2016.0,47.0,99.0,0.0,32.642857,22.0,0.744,26.18,79.5
2016.0,48.0,76.0,4.3714286,33.385714,22.614286,0.731,26.31,87.5
2016.0,49.0,72.0,7.7857143,31.771429,22.828571,0.728,26.31,74.0
2016.0,50.0,72.0,13.514286,31.857143,22.642857,0.728,26.31,72.0
2016.0,51.0,54.0,4.5714286,31.542857,22.385714,0.718,26.31,63.0
2016.0,52.0,35.0,5.5444444,31.911111,23.1125,0.759,25.87,44.5
2016.0,1.0,0.0,0.57142857,17.4,8.0285714,0.401,29.04,17.5
2016.0,2.0,1.0,2.0,14.457143,6.6285714,0.415,29.04,0.5
2016.0,3.0,0.0,0.57142857,14.585714,6.9428571,0.433,29.04,0.5
2016.0,4.0,0.0,0.14285714,17.771429,7.4142857,0.459,29.04,0.0
2016.0,5.0,0.0,1.6428571,19.6,6.4571429,0.459,28.97,0.0
2016.0,6.0,0.0,1.3,19.571429,6.4428571,0.485,28.97,0.0
2016.0,7.0,1.0,4.3714286,21.328571,6.5571429,0.481,28.97,0.5
2016.0,8.0,0.0,5.0571429,20.442857,7.8571429,0.481,28.97,0.5
2016.0,9.0,1.0,1.45,21.7,6.75,0.484,28.85,0.5
2016.0,10.0,0.0,0.07142857,19.614286,7.0,0.489,28.85,0.5
2016.0,11.0,0.0,0.42857143,17.271429,6.9285714,0.487,28.85,0.0
2016.0,12.0,0.0,0.0,21.125,5.8666667,0.487,28.85,0.0
2016.0,13.0,0.0,0.0,20.971429,5.6857143,0.481,28.79,0.0
2016.0,14.0,0.0,0.4,18.728571,6.4857143,0.468,28.79,0.0
2016.0,15.0,0.0,0.0,19.057143,4.3714286,0.468,28.79,0.0
2016.0,16.0,0.0,2.9833333,14.75,5.85,0.446,28.79,0.0
2016.0,17.0,0.0,0.2,16.757143,4.0714286,0.423,28.15,0.0
2016.0,18.0,1.0,0.0,19.9,-2.6142857,0.423,28.15,0.5
2016.0,19.0,0.0,0.0,19.057143,-3.3571429,0.396,28.15,0.5
2016.0,20.0,0.0,0.0,19.457143,-4.1285714,0.362,28.15,0.0
2016.0,21.0,0.0,0.0,18.871429,-6.3285714,0.362,28.15,0.0
2016.0,22.0,2.0,0.0,17.328571,-7.8428571,0.345,27.73,1.0
2016.0,23.0,0.0,0.0,17.014286,-8.2428571,0.328,27.73,1.0
2016.0,24.0,0.0,0.0,17.942857,-5.4571429,0.328,27.73,0.0
2016.0,25.0,0.0,0.0,16.714286,-9.3,0.315,27.73,0.0
2016.0,26.0,0.0,0.32857143,15.228571,-4.2571429,0.307,26.88,0.0
2016.0,27.0,0.0,0.42857143,15.942857,-4.3428571,0.293,26.88,0.0
2016.0,28.0,0.0,0.0,17.271429,-9.3,0.293,26.88,0.0
2016.0,29.0,1.0,0.0,17.328571,-5.7,0.287,26.88,0.5
2016.0,30.0,0.0,0.0,18.142857,-6.2857143,0.279,26.88,0.5
2016.0,31.0,0.0,0.0,17.76,-1.98,0.279,26.41,0.0
2016.0,32.0,0.0,0.0,16.314286,-1.9714286,0.274,26.41,0.0
2016.0,33.0,0.0,0.0,16.814286,-3.7428571,0.263,26.41,0.0
2016.0,34.0,0.0,0.42857143,17.342857,0.1,0.263,26.41,0.0
2016.0,35.0,0.0,0.0,14.971429,-1.9571429,0.259,26.34,0.0
2016.0,36.0,0.0,0.0,17.628571,-1.6571429,0.261,26.34,0.0
2016.0,37.0,0.0,0.0,21.314286,1.1571429,0.261,26.34,0.0
2016.0,38.0,0.0,0.0,17.8,2.9142857,0.263,26.34,0.0
2016.0,39.0,0.0,0.42857143,19.385714,3.2571429,0.267,26.07,0.0
2016.0,40.0,0.0,0.0,18.5,2.6142857,0.267,26.07,0.0
2016.0,41.0,0.0,0.1,18.942857,2.9142857,0.274,26.07,0.0
2016.0,42.0,0.0,1.4,18.714286,3.6428571,0.283,26.07,0.0
2016.0,43.0,0.0,1.8857143,18.957143,4.1142857,0.302,26.07,0.0
2016.0,44.0,0.0,0.0,19.057143,2.9571429,0.302,26.18,0.0
2016.0,45.0,0.0,0.18571429,19.728571,4.9857143,0.311,26.18,0.0
2016.0,46.0,0.0,0.0,19.857143,1.8142857,0.315,26.18,0.0
2016.0,47.0,0.0,0.07142857,19.757143,4.8142857,0.315,26.18,0.0
2016.0,48.0,0.0,0.35714286,18.271429,5.7857143,0.334,26.31,0.0
2016.0,49.0,0.0,2.0714286,19.628571,6.7,0.353,26.31,0.0
2016.0,50.0,0.0,0.25714286,20.357143,5.9571429,0.353,26.31,0.0
2016.0,51.0,0.0,0.0,21.385714,7.1571429,0.381,26.31,0.0
2016.0,52.0,0.0,2.2444444,17.655556,7.3,0.401,25.87,0.0
2016.0,1.0,93.0,4.7428571,30.385714,21.185714,0.729,29.04,46.5
2016.0,2.0,142.0,13.971429,29.342857,21.5,0.748,29.04,117.5
2016.0,3.0,256.0,0.0,33.2,22.257143,0.788,29.04,199.0
2016.0,4.0,311.0,5.6714286,32.057143,22.4,0.79,29.04,283.5
2016.0,5.0,445.0,3.6428571,28.771429,21.0,0.79,28.97,378.0
2016.0,6.0,506.0,0.88571429,32.214286,21.4,0.783,28.97,475.5
2016.0,7.0,720.0,1.0166667,32.114286,21.457143,0.784,28.97,613.0
2016.0,8.0,833.0,6.0714286,28.833333,20.583333,0.784,28.97,776.5
2016.0,9.0,776.0,4.2142857,29.4,21.157143,0.782,28.85,804.5
2016.0,10.0,798.0,12.8,29.257143,19.385714,0.786,28.85,787.0
2016.0,11.0,940.0,3.7571429,31.285714,19.585714,0.776,28.85,869.0
2016.0,12.0,651.0,2.1285714,28.528571,19.214286,0.776,28.85,795.5
2016.0,13.0,745.0,2.9142857,30.771429,20.114286,0.769,28.79,698.0
2016.0,14.0,778.0,0.0,32.471429,20.914286,0.737,28.79,761.5
2016.0,15.0,762.0,0.52857143,30.014286,20.014286,0.737,28.79,770.0
2016.0,16.0,706.0,15.785714,31.2,20.885714,0.727,28.79,734.0
2016.0,17.0,430.0,4.9142857,22.214286,13.828571,0.724,28.15,568.0
2016.0,18.0,265.0,0.91428571,28.428571,14.5,0.724,28.15,347.5
2016.0,19.0,173.0,0.52857143,26.171429,18.7,0.716,28.15,219.0
2016.0,20.0,159.0,0.02857143,22.857143,15.585714,0.708,28.15,166.0
2016.0,21.0,82.0,0.0,22.857143,13.6,0.708,28.15,120.5
2016.0,22.0,49.0,0.1,24.214286,15.2,0.711,27.73,65.5
2016.0,23.0,58.0,4.1285714,18.057143,12.957143,0.711,27.73,53.5
2016.0,24.0,53.0,0.0,26.2,12.328571,0.711,27.73,55.5
2016.0,25.0,36.0,0.0,26.171429,12.128571,0.707,27.73,44.5
2016.0,26.0,35.0,0.0,26.885714,12.571429,0.681,26.88,35.5
2016.0,27.0,21.0,0.0,28.157143,14.214286,0.642,26.88,28.0
2016.0,28.0,16.0,0.0,30.257143,19.071429,0.642,26.88,18.5
2016.0,29.0,6.0,0.0,27.471429,11.142857,0.612,26.88,11.0
2016.0,30.0,14.0,0.0,30.614286,14.428571,0.572,26.88,10.0
2016.0,31.0,18.0,0.0,32.7,16.8,0.572,26.41,16.0
2016.0,32.0,13.0,1.3285714,28.442857,15.285714,0.528,26.41,15.5
2016.0,33.0,21.0,0.0,34.657143,19.071429,0.504,26.41,17.0
2016.0,34.0,14.0,0.0,30.214286,13.814286,0.504,26.41,17.5
2016.0,35.0,10.0,17.542857,23.671429,13.657143,0.508,26.34,12.0
2016.0,36.0,12.0,0.77142857,26.014286,11.614286,0.525,26.34,11.0
2016.0,37.0,12.0,0.0,32.9,19.428571,0.525,26.34,12.0
2016.0,38.0,10.0,2.5428571,31.085714,18.514286,0.544,26.34,11.0
2016.0,39.0,19.0,0.0,31.828571,18.957143,0.561,26.07,14.5
2016.0,40.0,31.0,6.7142857,30.657143,18.971429,0.561,26.07,25.0
2016.0,41.0,16.0,0.0,33.742857,20.757143,0.581,26.07,23.5
2016.0,42.0,33.0,0.0,32.842857,21.028571,0.612,26.07,24.5
2016.0,43.0,26.0,4.1857143,29.7,17.914286,0.641,26.07,29.5
2016.0,44.0,30.0,7.7285714,30.3,18.671429,0.641,26.18,28.0
2016.0,45.0,35.0,1.8428571,31.371429,19.928571,0.649,26.18,32.5
2016.0,46.0,43.0,6.9571429,28.371429,18.1,0.65,26.18,39.0
2016.0,47.0,58.0,0.52857143,29.071429,18.928571,0.65,26.18,50.5
2016.0,48.0,65.0,0.0,30.828571,20.842857,0.66,26.31,61.5
2016.0,49.0,58.0,4.6,31.171429,21.7,0.694,26.31,61.5
2016.0,50.0,56.0,3.0428571,29.242857,20.471429,0.694,26.31,57.0
2016.0,51.0,59.0,11.6,30.9,21.128571,0.707,26.31,57.5
2016.0,52.0,42.0,4.9142857,29.571429,20.885714,0.729,25.87,50.5
2016.0,1.0,73.0,5.675,20.9375,20.9375,0.677,29.04,57.5
2016.0,2.0,221.0,3.5,20.057143,20.057143,0.684,29.04,147.0
2016.0,3.0,478.0,0.37142857,21.642857,21.642857,0.698,29.04,349.5
2016.0,4.0,762.0,2.0285714,18.671429,18.671429,0.718,29.04,620.0
2016.0,5.0,811.0,1.1857143,22.514286,22.514286,0.718,28.97,786.5
2016.0,6.0,842.0,0.17142857,21.785714,21.785714,0.728,28.97,826.5
2016.0,7.0,868.0,2.8285714,20.714286,20.714286,0.721,28.97,855.0
2016.0,8.0,790.0,8.2,16.871429,16.871429,0.721,28.97,829.0
2016.0,9.0,758.0,9.4428571,17.114286,17.114286,0.72,28.85,774.0
2016.0,10.0,639.0,1.4285714,19.357143,19.357143,0.715,28.85,698.5
2016.0,11.0,405.0,1.8,19.357143,19.357143,0.708,28.85,522.0
2016.0,12.0,244.0,1.5,19.771429,19.771429,0.708,28.85,324.5
2016.0,13.0,186.0,3.8,18.985714,18.985714,0.702,28.79,215.0
2016.0,14.0,190.0,2.1285714,21.2,21.2,0.676,28.79,188.0
2016.0,15.0,145.0,0.15714286,18.328571,18.328571,0.676,28.79,167.5
2016.0,16.0,152.0,0.0,18.785714,18.785714,0.678,28.79,148.5
2016.0,17.0,86.0,0.0,19.642857,19.642857,0.68,28.15,119.0
2016.0,18.0,71.0,0.0,20.185714,20.185714,0.68,28.15,78.5
2016.0,19.0,24.0,0.0,20.928571,20.928571,0.668,28.15,47.5
2016.0,20.0,20.0,0.0,21.0,21.0,0.65,28.15,22.0
2016.0,21.0,11.0,0.81428571,18.942857,18.942857,0.65,28.15,15.5
2016.0,22.0,3.0,0.0,21.25,21.25,0.624,27.73,7.0
2016.0,23.0,1.0,0.0,19.942857,19.942857,0.591,27.73,2.0
2016.0,24.0,1.0,0.0,19.542857,19.542857,0.591,27.73,1.0
2016.0,25.0,0.0,0.0,17.471429,17.471429,0.584,27.73,0.5
2016.0,26.0,0.0,0.0,18.728571,18.728571,0.566,26.88,0.0
2016.0,27.0,1.0,0.0,19.042857,19.042857,0.532,26.88,0.5
2016.0,28.0,2.0,0.0,20.614286,20.614286,0.532,26.88,1.5
2016.0,29.0,0.0,0.0,21.957143,21.957143,0.503,26.88,1.0
2016.0,30.0,0.0,0.0,21.071429,21.071429,0.471,26.88,0.0
2016.0,31.0,0.0,0.0,20.133333,20.133333,0.471,26.41,0.0
2016.0,32.0,1.0,0.0,17.557143,17.557143,0.45,26.41,0.5
2016.0,33.0,0.0,0.0,22.171429,22.171429,0.428,26.41,0.5
2016.0,34.0,0.0,0.0,21.814286,21.814286,0.428,26.41,0.0
2016.0,35.0,0.0,0.92857143,18.6,18.6,0.421,26.34,0.0
2016.0,36.0,3.0,0.0,20.385714,20.385714,0.426,26.34,1.5
2016.0,37.0,2.0,0.0,23.928571,23.928571,0.426,26.34,2.5
2016.0,38.0,2.0,5.7714286,18.157143,18.157143,0.447,26.34,2.0
2016.0,39.0,3.0,1.1714286,20.9,20.9,0.445,26.07,2.5
2016.0,40.0,0.0,0.15714286,19.571429,19.571429,0.445,26.07,1.5
2016.0,41.0,4.0,0.0,22.2,22.2,0.465,26.07,2.0
2016.0,42.0,5.0,0.0,22.585714,22.585714,0.488,26.07,4.5
2016.0,43.0,8.0,0.0,21.714286,21.714286,0.524,26.07,6.5
2016.0,44.0,1.0,0.0,22.742857,22.742857,0.524,26.18,4.5
2016.0,45.0,7.0,6.7571429,22.171429,22.171429,0.549,26.18,4.0
2016.0,46.0,2.0,0.0,22.185714,22.185714,0.57,26.18,4.5
2016.0,47.0,2.0,1.5,19.116667,19.116667,0.57,26.18,2.0
2016.0,48.0,5.0,8.5142857,19.442857,19.442857,0.588,26.31,3.5
2016.0,49.0,0.0,5.4428571,21.671429,21.671429,0.633,26.31,2.5
2016.0,50.0,3.0,0.0,21.771429,21.771429,0.633,26.31,1.5
2016.0,51.0,2.0,0.61428571,23.285714,23.285714,0.649,26.31,2.5
2016.0,52.0,2.0,4.5142857,20.757143,20.757143,0.677,25.87,2.0
2015.0,1.0,26.0,5.2142857,31.828571,21.842857,0.734,27.07,14.0
2015.0,2.0,25.0,8.3285714,30.942857,22.528571,0.729,27.07,25.5
2015.0,3.0,32.0,7.4428571,30.271429,22.442857,0.729,27.07,28.5
2015.0,4.0,33.0,6.4285714,30.728571,22.342857,0.735,27.07,32.5
2015.0,5.0,54.0,9.8571429,31.742857,22.785714,0.74,27.48,43.5
2015.0,6.0,65.0,9.3714286,31.257143,22.485714,0.74,27.48,59.5
2015.0,7.0,38.0,6.2142857,29.642857,22.485714,0.723,27.48,51.5
2015.0,8.0,62.0,6.9857143,31.242857,22.285714,0.745,27.48,50.0
2015.0,9.0,68.0,5.3285714,30.157143,22.685714,0.761,27.68,65.0
2015.0,10.0,60.0,0.0,33.214286,23.457143,0.761,27.68,64.0
2015.0,11.0,62.0,1.5571429,31.371429,23.271429,0.765,27.68,61.0
2015.0,12.0,100.0,3.9428571,30.985714,21.885714,0.76,27.68,81.0
2015.0,13.0,78.0,0.53333333,32.033333,22.085714,0.76,27.68,89.0
2015.0,14.0,129.0,12.728571,31.357143,21.657143,0.766,28.63,103.5
2015.0,15.0,98.0,2.4857143,31.642857,22.728571,0.76,28.63,113.5
2015.0,16.0,112.0,1.1142857,32.014286,22.4,0.76,28.63,105.0
2015.0,17.0,114.0,2.0714286,31.914286,22.528571,0.773,28.63,113.0
2015.0,18.0,125.0,7.5571429,29.771429,21.657143,0.776,28.71,119.5
2015.0,19.0,119.0,5.3428571,28.057143,21.657143,0.773,28.71,122.0
2015.0,20.0,108.0,2.5571429,31.771429,22.457143,0.773,28.71,113.5
2015.0,21.0,115.0,0.0,29.314286,21.657143,0.768,28.71,111.5
2015.0,22.0,74.0,3.0857143,31.971429,21.342857,0.78,28.71,94.5
2015.0,23.0,77.0,0.0,32.814286,22.142857,0.78,28.73,75.5
2015.0,24.0,37.0,0.5,28.042857,17.314286,0.789,28.73,57.0
2015.0,25.0,32.0,0.0,32.357143,18.228571,0.778,28.73,34.5
2015.0,26.0,31.0,0.62857143,31.385714,20.185714,0.778,28.73,31.5
2015.0,27.0,10.0,0.4,27.442857,17.357143,0.752,28.56,20.5
2015.0,28.0,21.0,0.21428571,30.828571,19.085714,0.717,28.56,15.5
2015.0,29.0,18.0,0.0,31.014286,16.785714,0.717,28.56,19.5
2015.0,30.0,25.0,0.0,34.55,18.366667,0.683,28.56,21.5
2015.0,31.0,17.0,0.0,35.428571,20.928571,0.645,28.55,21.0
2015.0,32.0,31.0,0.0,34.7,21.442857,0.645,28.55,24.0
2015.0,33.0,20.0,0.0,35.814286,19.271429,0.596,28.55,25.5
2015.0,34.0,25.0,3.9,35.5,20.366667,0.56,28.55,22.5
2015.0,35.0,34.0,1.6142857,35.0,21.257143,0.547,28.55,29.5
2015.0,36.0,27.0,0.0,35.371429,21.128571,0.547,28.55,30.5
2015.0,37.0,50.0,0.0,36.542857,20.214286,0.554,28.55,38.5
2015.0,38.0,73.0,0.0,38.1,23.014286,0.584,28.55,61.5
2015.0,39.0,104.0,1.6285714,33.985714,22.871429,0.584,28.55,88.5
2015.0,40.0,96.0,0.71428571,35.414286,22.028571,0.606,28.98,100.0
2015.0,41.0,111.0,0.0,34.033333,20.266667,0.644,28.98,103.5
2015.0,42.0,165.0,0.0,38.666667,23.72,0.644,28.98,138.0
2015.0,43.0,130.0,0.0,36.0,22.1,0.682,28.98,147.5
2015.0,44.0,143.0,0.0,36.2,22.1,0.712,29.54,136.5
2015.0,45.0,192.0,0.76666667,36.185714,22.95,0.712,29.54,167.5
2015.0,46.0,191.0,0.0,36.328571,22.328571,0.725,29.54,191.5
2015.0,47.0,315.0,0.0,33.142857,23.0,0.717,29.54,253.0
2015.0,48.0,175.0,4.0714286,33.157143,22.771429,0.717,29.54,245.0
2015.0,49.0,149.0,0.71428571,34.925,22.471429,0.727,29.03,162.0
2015.0,50.0,204.0,8.2333333,33.014286,23.58,0.732,29.03,176.5
2015.0,51.0,194.0,1.1571429,33.5,22.642857,0.731,29.03,199.0
2015.0,52.0,172.0,1.1857143,33.5,22.642857,0.731,29.03,183.0
2015.0,1.0,15.0,5.675,20.9375,20.9375,0.659,27.07,93.5
2015.0,2.0,13.0,3.5,20.057143,20.057143,0.68,27.07,14.0
2015.0,3.0,10.0,0.37142857,21.642857,21.642857,0.68,27.07,11.5
2015.0,4.0,16.0,2.0285714,18.671429,18.671429,0.691,27.07,13.0
2015.0,5.0,18.0,1.1857143,22.514286,22.514286,0.71,27.48,17.0
2015.0,6.0,17.0,0.17142857,21.785714,21.785714,0.71,27.48,17.5
2015.0,7.0,4.0,2.8285714,20.714286,20.714286,0.709,27.48,10.5
2015.0,8.0,10.0,8.2,16.871429,16.871429,0.713,27.48,7.0
2015.0,9.0,13.0,9.4428571,17.114286,17.114286,0.719,27.68,11.5
2015.0,10.0,15.0,1.4285714,19.357143,19.357143,0.719,27.68,14.0
2015.0,11.0,12.0,1.8,19.357143,19.357143,0.716,27.68,13.5
2015.0,12.0,15.0,1.5,19.771429,19.771429,0.706,27.68,13.5
2015.0,13.0,6.0,3.8,18.985714,18.985714,0.706,27.68,10.5
2015.0,14.0,18.0,2.1285714,21.2,21.2,0.694,28.63,12.0
2015.0,15.0,16.0,0.15714286,18.328571,18.328571,0.681,28.63,17.0
2015.0,16.0,23.0,0.0,18.785714,18.785714,0.681,28.63,19.5
2015.0,17.0,34.0,0.0,19.642857,19.642857,0.691,28.63,28.5
2015.0,18.0,34.0,0.0,20.185714,20.185714,0.691,28.71,34.0
2015.0,19.0,34.0,0.0,20.928571,20.928571,0.677,28.71,34.0
2015.0,20.0,27.0,0.0,21.0,21.0,0.677,28.71,30.5
2015.0,21.0,13.0,0.81428571,18.942857,18.942857,0.659,28.71,20.0
2015.0,22.0,20.0,0.0,21.25,21.25,0.63,28.71,16.5
2015.0,23.0,19.0,0.0,19.942857,19.942857,0.63,28.73,19.5
2015.0,24.0,5.0,0.0,19.542857,19.542857,0.603,28.73,12.0
2015.0,25.0,19.0,0.0,17.471429,17.471429,0.586,28.73,12.0
2015.0,26.0,11.0,0.0,18.728571,18.728571,0.586,28.73,15.0
2015.0,27.0,1.0,0.0,19.042857,19.042857,0.573,28.56,6.0
2015.0,28.0,4.0,0.0,20.614286,20.614286,0.547,28.56,2.5
2015.0,29.0,1.0,0.0,21.957143,21.957143,0.547,28.56,2.5
2015.0,30.0,2.0,0.0,21.071429,21.071429,0.527,28.56,1.5
2015.0,31.0,5.0,0.0,20.133333,20.133333,0.496,28.55,3.5
2015.0,32.0,5.0,0.0,17.557143,17.557143,0.496,28.55,5.0
2015.0,33.0,4.0,0.0,22.171429,22.171429,0.47,28.55,4.5
2015.0,34.0,4.0,0.0,21.814286,21.814286,0.438,28.55,4.0
2015.0,35.0,4.0,0.92857143,18.6,18.6,0.424,28.55,4.0
2015.0,36.0,4.0,0.0,20.385714,20.385714,0.424,28.55,4.0
2015.0,37.0,3.0,0.0,23.928571,23.928571,0.422,28.55,3.5
2015.0,38.0,1.0,5.7714286,18.157143,18.157143,0.427,28.55,2.0
2015.0,39.0,2.0,1.1714286,20.9,20.9,0.427,28.55,1.5
2015.0,40.0,0.0,0.15714286,19.571429,19.571429,0.434,28.98,1.0
2015.0,41.0,6.0,0.0,22.2,22.2,0.454,28.98,3.0
2015.0,42.0,3.0,0.0,22.585714,22.585714,0.454,28.98,4.5
2015.0,43.0,6.0,0.0,21.714286,21.714286,0.484,28.98,4.5
2015.0,44.0,1.0,0.0,22.742857,22.742857,0.516,29.54,3.5
2015.0,45.0,10.0,6.7571429,22.171429,22.171429,0.516,29.54,5.5
2015.0,46.0,3.0,0.0,22.185714,22.185714,0.53,29.54,6.5
2015.0,47.0,4.0,1.5,19.116667,19.116667,0.544,29.54,3.5
2015.0,48.0,1.0,8.5142857,19.442857,19.442857,0.544,29.54,2.5
2015.0,49.0,3.0,5.4428571,21.671429,21.671429,0.558,29.03,2.0
2015.0,50.0,5.0,0.0,21.771429,21.771429,0.604,29.03,4.0
2015.0,51.0,2.0,0.61428571,23.285714,23.285714,0.639,29.03,3.5
2015.0,52.0,10.0,4.5142857,20.757143,20.757143,0.639,29.03,6.0
2015.0,1.0,7.0,6.2142857,16.257143,5.8857143,0.585,27.07,8.5
2015.0,2.0,11.0,6.1571429,14.171429,5.6428571,0.613,27.07,9.0
2015.0,3.0,12.0,4.3857143,15.271429,6.3,0.613,27.07,11.5
2015.0,4.0,12.0,0.9,17.171429,7.1571429,0.639,27.07,12.0
2015.0,5.0,21.0,0.72857143,17.757143,6.5,0.649,27.48,16.5
2015.0,6.0,9.0,3.7714286,16.528571,7.1,0.649,27.48,15.0
2015.0,7.0,15.0,0.71428571,18.014286,5.8571429,0.651,27.48,12.0
2015.0,8.0,14.0,0.07142857,17.714286,6.4714286,0.643,27.48,14.5
2015.0,9.0,12.0,1.5428571,17.885714,7.5142857,0.648,27.68,13.0
2015.0,10.0,7.0,0.07142857,19.614286,7.0,0.648,27.68,9.5
2015.0,11.0,8.0,0.42857143,17.271429,6.9285714,0.656,27.68,7.5
2015.0,12.0,17.0,0.32857143,16.442857,5.0571429,0.656,27.68,12.5
2015.0,13.0,9.0,0.18571429,18.257143,5.0142857,0.656,27.68,13.0
2015.0,14.0,8.0,1.2285714,15.971429,5.6571429,0.66,28.63,8.5
2015.0,15.0,6.0,0.05714286,15.957143,4.5571429,0.652,28.63,7.0
2015.0,16.0,9.0,0.68571429,17.271429,5.5,0.652,28.63,7.5
2015.0,17.0,8.0,0.2,16.757143,4.0714286,0.651,28.63,8.5
2015.0,18.0,14.0,0.32857143,16.414286,0.14285714,0.643,28.71,11.0
2015.0,19.0,10.0,0.0,15.242857,0.87142857,0.624,28.71,12.0
2015.0,20.0,2.0,0.0,15.6,2.8285714,0.624,28.71,6.0
2015.0,21.0,11.0,0.47142857,15.128571,2.8285714,0.599,28.71,6.5
2015.0,22.0,1.0,0.0,14.842857,-4.5,0.588,28.71,6.0
2015.0,23.0,8.0,0.0,16.142857,4.3142857,0.588,28.73,4.5
2015.0,24.0,7.0,0.0,16.542857,1.8857143,0.577,28.73,7.5
2015.0,25.0,5.0,0.0,16.814286,2.7857143,0.57,28.73,6.0
2015.0,26.0,5.0,0.97142857,14.714286,2.2714286,0.57,28.73,5.0
2015.0,27.0,2.0,0.0,13.242857,4.4428571,0.562,28.56,3.5
2015.0,28.0,0.0,0.0,15.428571,3.5714286,0.538,28.56,1.0
2015.0,29.0,0.0,0.0,17.271429,3.0142857,0.538,28.56,0.0
2015.0,30.0,1.0,0.0,17.283333,-2.65,0.526,28.56,0.5
2015.0,31.0,0.0,0.0,17.414286,-1.7,0.519,28.55,0.5
2015.0,32.0,3.0,3.9142857,12.3,1.5714286,0.519,28.55,1.5
2015.0,33.0,3.0,0.0,16.014286,1.4,0.499,28.55,3.0
2015.0,34.0,2.0,0.0,17.2,0.64285714,0.481,28.55,2.5
2015.0,35.0,3.0,0.28571429,16.428571,2.3142857,0.473,28.55,2.5
2015.0,36.0,0.0,0.0,17.785714,-3.0,0.473,28.55,1.5
2015.0,37.0,0.0,0.72857143,19.0,1.6,0.471,28.55,0.0
2015.0,38.0,0.0,1.2571429,18.857143,4.6,0.46,28.55,0.0
2015.0,39.0,2.0,0.02857143,18.528571,1.7,0.46,28.55,1.0
2015.0,40.0,1.0,0.72857143,16.471429,1.6142857,0.46,28.98,1.5
2015.0,41.0,0.0,0.47142857,18.114286,4.0285714,0.467,28.98,0.5
2015.0,42.0,1.0,0.02857143,18.485714,4.7428571,0.467,28.98,0.5
2015.0,43.0,2.0,0.14285714,19.128571,5.6142857,0.482,28.98,1.5
2015.0,44.0,10.0,0.0,18.071429,6.2142857,0.504,29.54,6.0
2015.0,45.0,10.0,0.44285714,17.1,5.5428571,0.504,29.54,10.0
2015.0,46.0,18.0,0.08571429,17.028571,5.9714286,0.507,29.54,14.0
2015.0,47.0,16.0,1.2857143,15.285714,5.1857143,0.511,29.54,17.0
2015.0,48.0,2.0,0.57142857,16.314286,3.9142857,0.511,29.54,9.0
2015.0,49.0,1.0,0.0,19.142857,5.8,0.528,29.03,1.5
2015.0,50.0,11.0,1.1714286,17.085714,6.5714286,0.549,29.03,6.0
2015.0,51.0,6.0,0.65714286,18.6,6.6,0.566,29.03,8.5
2015.0,52.0,9.0,0.26,18.96,6.48,0.566,29.03,7.5
2015.0,1.0,8.0,5.7142857,24.042857,13.864286,0.434,27.07,8.5
2015.0,2.0,11.0,7.2428571,22.557143,14.085714,0.461,27.07,9.5
2015.0,3.0,12.0,5.9142857,22.771429,14.371429,0.461,27.07,11.5
2015.0,4.0,14.0,3.6642857,23.95,14.75,0.491,27.07,13.0
2015.0,5.0,15.0,5.2928572,24.75,14.642857,0.506,27.48,14.5
2015.0,6.0,3.0,6.5714286,23.892857,14.792857,0.506,27.48,9.0
2015.0,7.0,7.0,3.4642857,23.828571,14.171428,0.512,27.48,5.0
2015.0,8.0,21.0,3.5285714,24.478572,14.378571,0.512,27.48,14.0
2015.0,9.0,9.0,3.4357143,24.021428,15.1,0.529,27.68,15.0
2015.0,10.0,16.0,0.03571428,26.414286,15.228571,0.529,27.68,12.5
2015.0,11.0,13.0,0.99285716,24.321429,15.1,0.564,27.68,14.5
2015.0,12.0,15.0,2.1357143,23.714286,13.471428,0.568,27.68,14.0
2015.0,13.0,5.0,0.35952381,25.145238,13.55,0.568,27.68,10.0
2015.0,14.0,13.0,6.9785712,23.664286,13.657143,0.572,28.63,9.0
2015.0,15.0,27.0,1.2714286,23.8,13.642857,0.563,28.63,20.0
2015.0,16.0,32.0,0.89999999,24.642857,13.95,0.563,28.63,29.5
2015.0,17.0,10.0,1.1357143,24.335715,13.3,0.545,28.63,21.0
2015.0,18.0,23.0,3.9428572,23.092858,10.9,0.522,28.71,16.5
2015.0,19.0,16.0,2.6714285,21.65,11.264286,0.49,28.71,19.5
2015.0,20.0,3.0,1.2785715,23.685714,12.642857,0.49,28.71,9.5
